,ds,y
2588,2005-04-13,7735817700.0
2589,2005-04-14,11127789246.0
2590,2005-04-15,14688513795.0
2591,2005-04-18,11454030400.0
2592,2005-04-19,7493582841.0
2593,2005-04-20,12260345420.0
2594,2005-04-21,10087324722.0
2595,2005-04-22,10267909106.0
2596,2005-04-25,6082209353.0
2597,2005-04-26,8366515200.0
2598,2005-04-27,9729854235.0
2599,2005-04-28,8277387300.0
2600,2005-04-29,12037282350.0
2601,2005-05-02,6521472960.0
2602,2005-05-03,10027634980.0
2603,2005-05-04,9524044750.0
2604,2005-05-05,11382660982.0
2605,2005-05-06,7893669186.0
2606,2005-05-09,5154683910.0
2607,2005-05-10,8699934100.0
2608,2005-05-11,10744741176.0
2609,2005-05-12,11025314460.0
2610,2005-05-13,9867097240.0
2611,2005-05-16,5747377600.0
2612,2005-05-17,7180822244.0
2613,2005-05-18,9259074671.0
2614,2005-05-19,7368316649.0
2615,2005-05-20,5520675960.0
2616,2005-05-23,6114517462.0
2617,2005-05-24,6053164950.0
2618,2005-05-25,5684966808.0
2619,2005-05-26,5192906810.0
2620,2005-05-27,2957681025.0
2621,2005-05-31,5182707856.0
2622,2005-06-01,8388125500.0
2623,2005-06-02,4794715420.0
2624,2005-06-03,7329077910.0
2625,2005-06-06,4327009856.0
2626,2005-06-07,7988801169.0
2627,2005-06-08,5621524692.0
2628,2005-06-09,6825589584.0
2629,2005-06-10,4383129060.0
2630,2005-06-13,5954626256.0
2631,2005-06-14,4091969106.0
2632,2005-06-15,6441455204.0
2633,2005-06-16,5652930300.0
2634,2005-06-17,6253607984.0
2635,2005-06-20,4979755160.0
2636,2005-06-21,4844199306.0
2637,2005-06-22,5629918857.0
2638,2005-06-23,7453566016.0
2639,2005-06-24,6968956050.0
2640,2005-06-27,5741099770.0
2641,2005-06-28,4947080130.0
2642,2005-06-29,5070786195.0
2643,2005-06-30,7423579184.0
2644,2005-07-01,5945123375.0
2645,2005-07-05,6211139010.0
2646,2005-07-06,6256402928.0
2647,2005-07-07,12387092560.0
2648,2005-07-08,7824072384.0
2649,2005-07-11,6058991302.0
2650,2005-07-12,6341760686.0
2651,2005-07-13,5041948989.0
2652,2005-07-14,7821844908.0
2653,2005-07-15,6888363556.0
2654,2005-07-18,6924814240.0
2655,2005-07-19,7278564414.0
2656,2005-07-20,8576240880.0
2657,2005-07-21,12408329648.0
2658,2005-07-22,6499081134.0
2659,2005-07-25,7058984104.0
2660,2005-07-26,5273870392.0
2661,2005-07-27,5345450264.0
2662,2005-07-28,5964498799.0
2663,2005-07-29,7716191294.0
2664,2005-08-01,4997710430.0
2665,2005-08-02,5615885086.0
2666,2005-08-03,4594335584.0
2667,2005-08-04,6291854832.0
2668,2005-08-05,6585815040.0
2669,2005-08-08,5840102400.0
2670,2005-08-09,5820306300.0
2671,2005-08-10,8986280121.0
2672,2005-08-11,7252162164.0
2673,2005-08-12,6740845314.0
2674,2005-08-15,4483336470.0
2675,2005-08-16,8792044041.0
2676,2005-08-17,7610017220.0
2677,2005-08-18,6523553034.0
2678,2005-08-19,4879461987.0
2679,2005-08-22,8562122640.0
2680,2005-08-23,6743809664.0
2681,2005-08-24,9583522290.0
2682,2005-08-25,4332385449.0
2683,2005-08-26,7481903168.0
2684,2005-08-29,6836446848.0
2685,2005-08-30,8977092210.0
2686,2005-08-31,12619022616.0
2687,2005-09-01,9135144963.0
2688,2005-09-02,5826581218.0
2689,2005-09-06,7081985810.0
2690,2005-09-07,5173205327.0
2691,2005-09-08,4824984450.0
2692,2005-09-09,5369499940.0
2693,2005-09-12,4105738560.0
2694,2005-09-13,7225144650.0
2695,2005-09-14,7108551666.0
2696,2005-09-15,9009272235.0
2697,2005-09-16,9314876350.0
2698,2005-09-19,6567503877.0
2699,2005-09-20,10310820615.0
2700,2005-09-21,11422258881.0
2701,2005-09-22,10265024248.0
2702,2005-09-23,7209662064.0
2703,2005-09-26,8561104332.0
2704,2005-09-27,8040629740.0
2705,2005-09-28,7132356235.0
2706,2005-09-29,8170100482.0
2707,2005-09-30,5884289568.0
2708,2005-10-03,6251962480.0
2709,2005-10-04,7367303086.0
2710,2005-10-05,12687012723.0
2711,2005-10-06,16800262560.0
2712,2005-10-07,9049860054.0
2713,2005-10-10,6247492200.0
2714,2005-10-11,8956837214.0
2715,2005-10-12,11809972000.0
2716,2005-10-13,11631782047.0
2717,2005-10-14,10520214170.0
2718,2005-10-17,8112498723.0
2719,2005-10-18,8836134758.0
2720,2005-10-19,13962011964.0
2721,2005-10-20,15528521589.0
2722,2005-10-21,11408936335.0
2723,2005-10-24,8554155664.0
2724,2005-10-25,9169893540.0
2725,2005-10-26,9651756846.0
2726,2005-10-27,7868188110.0
2727,2005-10-28,8664175600.0
2728,2005-10-31,9333968857.0
2729,2005-11-01,7996330899.0
2730,2005-11-02,9010997525.0
2731,2005-11-03,10380429552.0
2732,2005-11-04,7223539160.0
2733,2005-11-07,5716134842.0
2734,2005-11-08,5152336744.0
2735,2005-11-09,7057839652.0
2736,2005-11-10,9749792654.0
2737,2005-11-11,4315139920.0
2738,2005-11-14,5577454218.0
2739,2005-11-15,8576579700.0
2740,2005-11-16,6314414170.0
2741,2005-11-17,6944629200.0
2742,2005-11-18,9064066836.0
2743,2005-11-21,6290666112.0
2744,2005-11-22,8391220440.0
2745,2005-11-23,6460072541.0
2746,2005-11-25,1941275100.0
2747,2005-11-28,6879345655.0
2748,2005-11-29,6523757901.0
2749,2005-11-30,7023862952.0
2750,2005-12-01,8294166258.0
2751,2005-12-02,5923818890.0
2752,2005-12-05,7502826972.0
2753,2005-12-06,7347342064.0
2754,2005-12-07,8424224320.0
2755,2005-12-08,7888683600.0
2756,2005-12-09,6410552685.0
2757,2005-12-12,6118902855.0
2758,2005-12-13,11283599879.0
2759,2005-12-14,8227768750.0
2760,2005-12-15,7123934232.0
2761,2005-12-16,5842671588.0
2762,2005-12-19,6126225430.0
2763,2005-12-20,5864080656.0
2764,2005-12-21,6529223607.0
2765,2005-12-22,4085486451.0
2766,2005-12-23,3546402548.0
2767,2005-12-27,5583352265.0
2768,2005-12-28,3868610725.0
2769,2005-12-29,4104842391.0
2770,2005-12-30,5558823656.0
2771,2006-01-03,9281623890.0
2772,2006-01-04,6606819080.0
2773,2006-01-05,6026029350.0
2774,2006-01-06,8077064996.0
2775,2006-01-09,5605023298.0
2776,2006-01-10,5795447120.0
2777,2006-01-11,6413633759.0
2778,2006-01-12,5217584960.0
2779,2006-01-13,5772160156.0
2780,2006-01-17,6681706778.000001
2781,2006-01-18,9595140632.0
2782,2006-01-19,10461165624.0
2783,2006-01-20,14481234066.0
2784,2006-01-23,8472339708.0
2785,2006-01-24,6708263640.0
2786,2006-01-25,11114123682.0
2787,2006-01-26,9080003840.0
2788,2006-01-27,8454230047.999999
2789,2006-01-30,4329661024.0
2790,2006-01-31,9299467500.0
2791,2006-02-01,8160596789.999999
2792,2006-02-02,10612253610.0
2793,2006-02-03,10864321308.0
2794,2006-02-06,5761806540.0
2795,2006-02-07,8935192388.0
2796,2006-02-08,7524038964.0
2797,2006-02-09,7840365353.0
2798,2006-02-10,8169381768.0
2799,2006-02-13,6612342767.0
2800,2006-02-14,11620702100.0
2801,2006-02-15,10957420659.999998
2802,2006-02-16,7881071964.0
2803,2006-02-17,5196530306.0
2804,2006-02-21,5969169987.0
2805,2006-02-22,5471572509.0
2806,2006-02-23,5605066656.000001
2807,2006-02-24,4759363334.0
2808,2006-02-27,4642254356.0
2809,2006-02-28,9539645204.0
2810,2006-03-01,6292763792.0
2811,2006-03-02,7844687928.000001
2812,2006-03-03,9451305900.0
2813,2006-03-06,7367006527.999999
2814,2006-03-07,7906088976.0
2815,2006-03-08,8552633376.000001
2816,2006-03-09,7173226368.0
2817,2006-03-10,7778511972.0
2818,2006-03-13,5859072453.000001
2819,2006-03-14,9096626914.0
2820,2006-03-15,6982440163.999999
2821,2006-03-16,8585924192.0
2822,2006-03-17,6176601816.0
2823,2006-03-20,5938675785.0
2824,2006-03-21,11287638893.0
2825,2006-03-22,6728351166.0
2826,2006-03-23,6076683462.000001
2827,2006-03-24,5626269932.0
2828,2006-03-27,4228640460.0000005
2829,2006-03-28,10606364678.0
2830,2006-03-29,7997586171.0
2831,2006-03-30,9160206660.0
2832,2006-03-31,8169630648.000001
2833,2006-04-03,7994572330.999999
2834,2006-04-04,7155902208.0
2835,2006-04-05,6630049272.0
2836,2006-04-06,7578184394.0
2837,2006-04-07,10386633786.0
2838,2006-04-10,5383755910.0
2839,2006-04-11,9364914815.999998
2840,2006-04-12,5546183256.0
2841,2006-04-13,6570877178.0
2842,2006-04-17,8255816282.0
2843,2006-04-18,12093906259.999998
2844,2006-04-19,11427875549.999998
2845,2006-04-20,11277901215.0
2846,2006-04-21,9487731990.0
2847,2006-04-24,6878849224.0
2848,2006-04-25,10997987126.0
2849,2006-04-26,8771016960.0
2850,2006-04-27,16310430958.0
2851,2006-04-28,7343177968.0
2852,2006-05-01,8474735120.0
2853,2006-05-02,6445962630.0
2854,2006-05-03,7960899956.999999
2855,2006-05-04,5638155104.000001
2856,2006-05-05,8294188264.000001
2857,2006-05-08,3973010412.0000005
2858,2006-05-09,3960563680.0
2859,2006-05-10,8533330410.000001
2860,2006-05-11,10558092555.0
2861,2006-05-12,11854732860.0
2862,2006-05-15,10881794350.0
2863,2006-05-16,8035013056.0
2864,2006-05-17,18366548075.0
2865,2006-05-18,11094654123.0
2866,2006-05-19,15799724740.0
2867,2006-05-22,13981863664.0
2868,2006-05-23,11516453605.0
2869,2006-05-24,21247658850.0
2870,2006-05-25,10087847167.0
2871,2006-05-26,8086617686.0
2872,2006-05-30,9132149390.0
2873,2006-05-31,11083959762.0
2874,2006-06-01,9490194441.0
2875,2006-06-02,11829635400.0
2876,2006-06-05,10945680312.0
2877,2006-06-06,16548527466.0
2878,2006-06-07,13668320484.0
2879,2006-06-08,25773367900.0
2880,2006-06-09,11904765270.0
2881,2006-06-12,11880213441.0
2882,2006-06-13,22756162440.0
2883,2006-06-14,20200450400.0
2884,2006-06-15,16907268840.0
2885,2006-06-16,11748698775.0
2886,2006-06-19,11848130148.0
2887,2006-06-20,8127237323.0
2888,2006-06-21,9376775082.0
2889,2006-06-22,9280496806.0
2890,2006-06-23,6733075080.0
2891,2006-06-26,4737071004.0
2892,2006-06-27,8646464582.0
2893,2006-06-28,7780420475.0
2894,2006-06-29,14080490996.0
2895,2006-06-30,6902114384.0
2896,2006-07-03,3056209200.0
2897,2006-07-05,8850857538.0
2898,2006-07-06,6384782232.0
2899,2006-07-07,10334731165.0
2900,2006-07-10,7733296085.0
2901,2006-07-11,9382574328.0
2902,2006-07-12,10406851865.0
2903,2006-07-13,12698306800.0
2904,2006-07-14,12752513600.0
2905,2006-07-17,10010151060.0
2906,2006-07-18,15219920870.0
2907,2006-07-19,16787822557.0
2908,2006-07-20,14013390834.0
2909,2006-07-21,12588362000.0
2910,2006-07-24,11722889640.0
2911,2006-07-25,12093585462.0
2912,2006-07-26,10720407214.0
2913,2006-07-27,11056347141.0
2914,2006-07-28,10511893260.0
2915,2006-07-31,6340477835.0
2916,2006-08-01,8298000832.0
2917,2006-08-02,8295856872.000001
2918,2006-08-03,8179557795.999999
2919,2006-08-04,12344916439.999998
2920,2006-08-07,5803756670.0
2921,2006-08-08,11581734633.0
2922,2006-08-09,10020067988.0
2923,2006-08-10,8829581351.0
2924,2006-08-11,6030714222.0
2925,2006-08-14,7351915290.0
2926,2006-08-15,8765234090.0
2927,2006-08-16,9304366720.0
2928,2006-08-17,9231193784.0
2929,2006-08-18,7617710996.0
2930,2006-08-21,5482845368.0
2931,2006-08-22,7916487788.0
2932,2006-08-23,8640990896.0
2933,2006-08-24,7517495950.0
2934,2006-08-25,5420346360.0
2935,2006-08-28,6871248045.0
2936,2006-08-29,8072168324.000001
2937,2006-08-30,6539820452.0
2938,2006-08-31,4900345591.999999
2939,2006-09-01,6412573189.999999
2940,2006-09-05,6892700660.999999
2941,2006-09-06,7020863755.999999
2942,2006-09-07,11207257754.0
2943,2006-09-08,5875145964.0
2944,2006-09-11,8932641606.0
2945,2006-09-12,9201917764.0
2946,2006-09-13,8316426448.0
2947,2006-09-14,7643608041.999999
2948,2006-09-15,10121741076.0
2949,2006-09-18,8477322773.999999
2950,2006-09-19,12138264271.0
2951,2006-09-20,9965295291.0
2952,2006-09-21,11727528775.0
2953,2006-09-22,8672655196.0
2954,2006-09-25,12227784768.0
2955,2006-09-26,9879937466.0
2956,2006-09-27,11024482428.0
2957,2006-09-28,7833899775.0
2958,2006-09-29,6407378428.000001
2959,2006-10-02,6878559192.000001
2960,2006-10-03,9749696216.000002
2961,2006-10-04,10913746259.999998
2962,2006-10-05,8179187562.0
2963,2006-10-06,8773435836.0
2964,2006-10-09,5562573912.0
2965,2006-10-10,7629728499.000001
2966,2006-10-11,14061140898.000002
2967,2006-10-12,8062134008.0
2968,2006-10-13,7370368720.0
2969,2006-10-16,5784637320.0
2970,2006-10-17,12345186846.0
2971,2006-10-18,11862650274.0
2972,2006-10-19,8764486392.0
2973,2006-10-20,6581251380.0
2974,2006-10-23,9103249653.0
2975,2006-10-24,7340028012.0
2976,2006-10-25,10805882090.0
2977,2006-10-26,9276568686.0
2978,2006-10-27,11065622580.0
2979,2006-10-30,6851610018.0
2980,2006-10-31,9820858239.0
2981,2006-11-01,11360146416.000002
2982,2006-11-02,8301602218.0
2983,2006-11-03,9741637456.0
2984,2006-11-06,8740919664.0
2985,2006-11-07,8776632729.0
2986,2006-11-08,12157097598.0
2987,2006-11-09,13253714334.0
2988,2006-11-10,6772584960.0
2989,2006-11-13,8231402556.000001
2990,2006-11-14,13501812480.0
2991,2006-11-15,10712874192.0
2992,2006-11-16,10771188944.0
2993,2006-11-17,7913200595.999999
2994,2006-11-20,9718975100.0
2995,2006-11-21,7224381455.999999
2996,2006-11-22,6412606875.999999
2997,2006-11-24,4350569300.0
2998,2006-11-27,11702732741.999998
2999,2006-11-28,14826886158.000002
3000,2006-11-29,12647202403.0
3001,2006-11-30,11803718979.0
3002,2006-12-01,17678937600.0
3003,2006-12-04,12407127028.0
3004,2006-12-05,10411827360.0
3005,2006-12-06,7550238696.0
3006,2006-12-07,8872950584.0
3007,2006-12-08,11260638209.999998
3008,2006-12-11,5641912302.000001
3009,2006-12-12,10976440752.0
3010,2006-12-13,7876650774.0
3011,2006-12-14,9267764224.0
3012,2006-12-15,10085842316.0
3013,2006-12-18,6949105469.999999
3014,2006-12-19,9247656392.0
3015,2006-12-20,5894488943.999999
3016,2006-12-21,6896667408.0
3017,2006-12-22,8736225825.0
3018,2006-12-26,4629227102.0
3019,2006-12-27,5661509021.0
3020,2006-12-28,5302840248.0
3021,2006-12-29,6438215144.0
3022,2007-01-03,13402950412.0
3023,2007-01-04,9863150402.0
3024,2007-01-05,10771730462.0
3025,2007-01-08,10116969450.0
3026,2007-01-09,10676191707.0
3027,2007-01-10,10251459120.0
3028,2007-01-11,7744421888.0
3029,2007-01-12,7931284744.000001
3030,2007-01-16,6414801048.0
3031,2007-01-17,7185525028.000001
3032,2007-01-18,9717992342.0
3033,2007-01-19,8136883860.0
3034,2007-01-22,8578907568.0
3035,2007-01-23,7720396320.000001
3036,2007-01-24,8037405064.999999
3037,2007-01-25,10468031388.0
3038,2007-01-26,9559038428.0
3039,2007-01-29,9391578930.0
3040,2007-01-30,10053501204.0
3041,2007-01-31,13206111250.0
3042,2007-02-01,10023266164.0
3043,2007-02-02,7183589670.0
3044,2007-02-05,6620412705.0
3045,2007-02-06,8270509556.999999
3046,2007-02-07,8083797137.0
3047,2007-02-08,10244357820.0
3048,2007-02-09,11383408536.0
3049,2007-02-12,9418496650.0
3050,2007-02-13,9270073188.0
3051,2007-02-14,9615997034.0
3052,2007-02-15,5644676160.0
3053,2007-02-16,5806145514.0
3054,2007-02-20,8311399272.0
3055,2007-02-21,9338574168.0
3056,2007-02-22,11533561638.0
3057,2007-02-23,10456688860.0
3058,2007-02-26,10044718776.0
3059,2007-02-27,38288076750.0
3060,2007-02-28,25020190759.0
3061,2007-03-01,29904546585.999996
3062,2007-03-02,22544136579.999996
3063,2007-03-05,19744117440.0
3064,2007-03-06,20023662010.0
3065,2007-03-07,16069622244.0
3066,2007-03-08,16592063784.000002
3067,2007-03-09,15171170778.0
3068,2007-03-12,11330929231.0
3069,2007-03-13,26351168900.0
3070,2007-03-14,32292597264.0
3071,2007-03-15,18470834973.0
3072,2007-03-16,16835772548.0
3073,2007-03-19,13481800239.999998
3074,2007-03-20,11580318978.0
3075,2007-03-21,21832911023.0
3076,2007-03-22,17030144196.0
3077,2007-03-23,10670624951.999998
3078,2007-03-26,16294369999.999998
3079,2007-03-27,14266656756.000002
3080,2007-03-28,21685398378.0
3081,2007-03-29,19795260419.0
3082,2007-03-30,18203562200.0
3083,2007-04-02,11289835424.0
3084,2007-04-03,11842613682.0
3085,2007-04-04,9205709520.0
3086,2007-04-05,6753720672.0
3087,2007-04-09,7361731256.0
3088,2007-04-10,8187818200.000001
3089,2007-04-11,15318788114.000002
3090,2007-04-12,16713206304.0
3091,2007-04-13,12248586840.0
3092,2007-04-16,12185576820.0
3093,2007-04-17,15948100869.0
3094,2007-04-18,13010612331.0
3095,2007-04-19,15156989870.999998
3096,2007-04-20,18445837542.0
3097,2007-04-23,11440714648.0
3098,2007-04-24,16955444520.0
3099,2007-04-25,16206442223.999998
3100,2007-04-26,13280180440.0
3101,2007-04-27,16177815183.0
3102,2007-04-30,14958620289.0
3103,2007-05-01,19972729209.0
3104,2007-05-02,13029390292.0
3105,2007-05-03,13015754395.0
3106,2007-05-04,14550046279.999998
3107,2007-05-07,9579498330.0
3108,2007-05-08,12148038000.0
3109,2007-05-09,15428916316.0
3110,2007-05-10,22978150524.000004
3111,2007-05-11,17108866654.000002
3112,2007-05-14,16261379575.0
3113,2007-05-15,27203978781.0
3114,2007-05-16,17307641400.0
3115,2007-05-17,15301392640.000002
3116,2007-05-18,15137156840.0
3117,2007-05-21,26643338084.0
3118,2007-05-22,12521120095.999998
3119,2007-05-23,20394429304.0
3120,2007-05-24,28337798580.0
3121,2007-05-25,12637172548.0
3122,2007-05-29,12486724800.0
3123,2007-05-30,19801007328.0
3124,2007-05-31,17611362444.0
3125,2007-06-01,16605463536.000002
3126,2007-06-04,12021156080.0
3127,2007-06-05,19480628471.0
3128,2007-06-06,24916458112.0
3129,2007-06-07,34653016860.0
3130,2007-06-08,26565821440.0
3131,2007-06-11,15434960280.000002
3132,2007-06-12,35002835700.0
3133,2007-06-13,29346393497.999996
3134,2007-06-14,22378168990.000004
3135,2007-06-15,23577494556.0
3136,2007-06-18,13536498374.999998
3137,2007-06-19,16990240059.000002
3138,2007-06-20,26769871457.999996
3139,2007-06-21,31195718759.999996
3140,2007-06-22,30857435585.000004
3141,2007-06-25,34762717552.0
3142,2007-06-26,29427512853.0
3143,2007-06-27,32131155200.0
3144,2007-06-28,23715677900.0
3145,2007-06-29,30041141774.0
3146,2007-07-02,15688559030.0
3147,2007-07-03,8233733256.0
3148,2007-07-05,13586478220.0
3149,2007-07-06,12408054820.0
3150,2007-07-09,11076494110.0
3151,2007-07-10,27220323591.999996
3152,2007-07-11,26690599124.0
3153,2007-07-12,20670119175.0
3154,2007-07-13,17311347355.0
3155,2007-07-16,15231974121.000002
3156,2007-07-17,19529651175.0
3157,2007-07-18,36746466678.0
3158,2007-07-19,22518133389.0
3159,2007-07-20,37684633750.0
3160,2007-07-23,18658685083.0
3161,2007-07-24,38843612120.0
3162,2007-07-25,40209170345.0
3163,2007-07-26,69213041850.0
3164,2007-07-27,61379730636.00001
3165,2007-07-30,41711119150.0
3166,2007-07-31,46189844724.0
3167,2007-08-01,68480918100.0
3168,2007-08-02,43506339840.0
3169,2007-08-03,51681461160.00001
3170,2007-08-06,47515325800.0
3171,2007-08-07,34366676799.0
3172,2007-08-08,41192851798.0
3173,2007-08-09,51994677118.99999
3174,2007-08-10,59478472664.0
3175,2007-08-13,26419834956.0
3176,2007-08-14,37773874845.0
3177,2007-08-15,45673547360.0
3178,2007-08-16,77692279770.0
3179,2007-08-17,56179041251.0
3180,2007-08-20,27094022655.999996
3181,2007-08-21,22763633352.0
3182,2007-08-22,25393430055.0
3183,2007-08-23,29877669756.000004
3184,2007-08-24,19120018827.0
3185,2007-08-27,16608920884.999998
3186,2007-08-28,31588319404.0
3187,2007-08-29,30429646468.0
3188,2007-08-30,28034098395.0
3189,2007-08-31,27374624225.0
3190,2007-09-04,17898842960.0
3191,2007-09-05,24571831422.0
3192,2007-09-06,18942627392.0
3193,2007-09-07,34391830932.0
3194,2007-09-10,28036277161.0
3195,2007-09-11,23905459431.0
3196,2007-09-12,22114638702.0
3197,2007-09-13,22943903890.0
3198,2007-09-14,18152547900.0
3199,2007-09-17,16271865480.0
3200,2007-09-18,40212773370.0
3201,2007-09-19,29718085464.000004
3202,2007-09-20,26677445904.0
3203,2007-09-21,21497296275.0
3204,2007-09-24,21153200838.0
3205,2007-09-25,21541267960.999996
3206,2007-09-26,20628897930.0
3207,2007-09-27,15724379097.0
3208,2007-09-28,20349915018.0
3209,2007-10-01,22861442890.0
3210,2007-10-02,17408903292.0
3211,2007-10-03,18308416302.0
3212,2007-10-04,11838654888.0
3213,2007-10-05,20974246245.0
3214,2007-10-08,11049887608.0
3215,2007-10-09,14717616863.999998
3216,2007-10-10,15889308042.0
3217,2007-10-11,36306769177.0
3218,2007-10-12,19470385611.0
3219,2007-10-15,24980156019.0
3220,2007-10-16,25608322146.0
3221,2007-10-17,33424016025.0
3222,2007-10-18,22802601075.0
3223,2007-10-19,44477418933.0
3224,2007-10-22,39439944492.0
3225,2007-10-23,27329714776.0
3226,2007-10-24,49487637416.0
3227,2007-10-25,36042944080.0
3228,2007-10-26,27111472080.0
3229,2007-10-29,16467403330.0
3230,2007-10-30,20354163696.0
3231,2007-10-31,34170597960.0
3232,2007-11-01,50299152024.0
3233,2007-11-02,50081703840.0
3234,2007-11-05,34037492050.000004
3235,2007-11-06,27038122035.0
3236,2007-11-07,45355078027.0
3237,2007-11-08,55112876884.0
3238,2007-11-09,40311923814.0
3239,2007-11-12,34931716860.0
3240,2007-11-13,28300664592.000004
3241,2007-11-14,34046617995.999996
3242,2007-11-15,38293189494.0
3243,2007-11-16,45015665774.0
3244,2007-11-19,38491164960.0
3245,2007-11-20,59991971199.99999
3246,2007-11-21,36696876832.0
3247,2007-11-23,11197229092.0
3248,2007-11-26,30196000399.999996
3249,2007-11-27,41901023603.0
3250,2007-11-28,38047361897.0
3251,2007-11-29,29349149082.0
3252,2007-11-30,33137503280.0
3253,2007-12-03,21624841472.0
3254,2007-12-04,19983101604.0
3255,2007-12-05,25465855300.0
3256,2007-12-06,23313799956.0
3257,2007-12-07,22482586891.0
3258,2007-12-10,18844886744.0
3259,2007-12-11,37028736024.0
3260,2007-12-12,48162205572.0
3261,2007-12-13,35409396778.0
3262,2007-12-14,23422532292.999996
3263,2007-12-17,25716471858.0
3264,2007-12-18,35823649484.0
3265,2007-12-19,29018041136.0
3266,2007-12-20,31534665840.000004
3267,2007-12-21,21639482172.0
3268,2007-12-24,6805096922.0
3269,2007-12-26,10033773105.0
3270,2007-12-27,18160707639.0
3271,2007-12-28,17145440130.000002
3272,2007-12-31,15809219428.0
3273,2008-01-02,29701316508.0
3274,2008-01-03,18126809838.0
3275,2008-01-04,32830679479.0
3276,2008-01-07,33178379290.0
3277,2008-01-08,45335459387.0
3278,2008-01-09,42367161213.0
3279,2008-01-10,47431222548.0
3280,2008-01-11,37430785490.0
3281,2008-01-14,24069237840.0
3282,2008-01-15,33152523616.999996
3283,2008-01-16,51888380147.99999
3284,2008-01-17,53090809618.0
3285,2008-01-18,46031031690.0
3286,2008-01-22,56983946064.0
3287,2008-01-23,68524674180.00001
3288,2008-01-24,35090556007.0
3289,2008-01-25,35868102856.0
3290,2008-01-28,29473475304.000004
3291,2008-01-29,22964481653.0
3292,2008-01-30,45186647472.0
3293,2008-01-31,47211431496.0
3294,2008-02-01,28871229688.000004
3295,2008-02-04,17185368426.0
3296,2008-02-05,38479549725.0
3297,2008-02-06,33367995345.000004
3298,2008-02-07,39826509633.0
3299,2008-02-08,29494100545.0
3300,2008-02-11,25222080125.0
3301,2008-02-12,34645777456.0
3302,2008-02-13,24814948886.0
3303,2008-02-14,29089557223.999996
3304,2008-02-15,20826465941.999996
3305,2008-02-19,19676148800.0
3306,2008-02-20,29914048343.999996
3307,2008-02-21,27099691248.0
3308,2008-02-22,27868689420.0
3309,2008-02-25,26107394310.000004
3310,2008-02-26,29390528052.000004
3311,2008-02-27,23275667476.0
3312,2008-02-28,23381652657.0
3313,2008-02-29,33818348064.0
3314,2008-03-03,25296047250.0
3315,2008-03-04,37571417169.0
3316,2008-03-05,36225291762.0
3317,2008-03-06,32491307402.0
3318,2008-03-07,42341831966.0
3319,2008-03-10,30167500800.0
3320,2008-03-11,45275023560.0
3321,2008-03-12,30102602096.000004
3322,2008-03-13,46275527930.0
3323,2008-03-14,62820385758.00001
3324,2008-03-17,52001414130.00001
3325,2008-03-18,44688090258.0
3326,2008-03-19,45087018912.0
3327,2008-03-20,32401958056.000004
3328,2008-03-24,28153421856.0
3329,2008-03-25,26018929920.0
3330,2008-03-26,26231648759.999996
3331,2008-03-27,29895841896.0
3332,2008-03-28,23789646111.0
3333,2008-03-31,21998356437.0
3334,2008-04-01,34773706653.0
3335,2008-04-02,28831506359.999996
3336,2008-04-03,24103252992.0
3337,2008-04-04,27986722451.999996
3338,2008-04-07,21125463680.0
3339,2008-04-08,20377601386.0
3340,2008-04-09,26569787798.000004
3341,2008-04-10,26247480156.000004
3342,2008-04-11,29740178754.0
3343,2008-04-14,21338189460.0
3344,2008-04-15,22969137008.0
3345,2008-04-16,25901448965.0
3346,2008-04-17,24623184185.000004
3347,2008-04-18,30262117487.999996
3348,2008-04-21,16430284270.000002
3349,2008-04-22,22369178040.0
3350,2008-04-23,26622515480.0
3351,2008-04-24,31728021416.0
3352,2008-04-25,26634018760.0
3353,2008-04-28,14746352226.0
3354,2008-04-29,17456501028.0
3355,2008-04-30,28812817134.0
3356,2008-05-01,26428883040.0
3357,2008-05-02,25696164105.0
3358,2008-05-05,16688988735.000002
3359,2008-05-06,25475218590.000004
3360,2008-05-07,27801773696.000004
3361,2008-05-08,24815178192.0
3362,2008-05-09,21194500980.0
3363,2008-05-12,20769244314.0
3364,2008-05-13,22354891456.0
3365,2008-05-14,25607583316.0
3366,2008-05-15,23792105310.0
3367,2008-05-16,29136421888.0
3368,2008-05-19,23698292420.0
3369,2008-05-20,25334757468.999996
3370,2008-05-21,35252582352.0
3371,2008-05-22,23831154004.0
3372,2008-05-23,24964647695.999996
3373,2008-05-27,23339653314.0
3374,2008-05-28,25253432330.000004
3375,2008-05-29,24349808000.0
3376,2008-05-30,16471756700.0
3377,2008-06-02,25150609110.0
3378,2008-06-03,37555743513.0
3379,2008-06-04,34040935354.000004
3380,2008-06-05,33486930338.0
3381,2008-06-06,52373016927.0
3382,2008-06-09,31185414018.0
3383,2008-06-10,35376332306.0
3384,2008-06-11,38024239994.0
3385,2008-06-12,33987857509.999996
3386,2008-06-13,33319567435.0
3387,2008-06-16,25315961475.0
3388,2008-06-17,25989812889.0
3389,2008-06-18,35696135250.0
3390,2008-06-19,40891222658.0
3391,2008-06-20,38062896606.0
3392,2008-06-23,21701921780.0
3393,2008-06-24,35067165714.0
3394,2008-06-25,37942022559.0
3395,2008-06-26,38183688250.0
3396,2008-06-27,38695586202.0
3397,2008-06-30,33126675948.0
3398,2008-07-01,49891292360.0
3399,2008-07-02,36347991228.0
3400,2008-07-03,30232614275.0
3401,2008-07-07,46560861046.0
3402,2008-07-08,47838893588.0
